path,SMT-RAT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_NRA/20161105-Sturm-MBO/mbo_E10E22.smt2,0,1201.712222194008,0,1.9170463070040569,0,1201.2195512129983,0,1201.721911228,0,1201.7103679940046
QF_NRA/20161105-Sturm-MBO/mbo_E11E15.smt2,1,0.6669995750125963,0,0.7092388899764046,1,0.22337023299769498,1,31.86228504299652,1,0.40038760198513046
QF_NRA/20161105-Sturm-MBO/mbo_E11E25.smt2,1,0.5056252219947055,0,0.6629321910440922,1,0.2469684930110816,1,27.639056720014196,1,0.3428414649970364
QF_NRA/20161105-Sturm-MBO/mbo_E12E15.smt2,1,1.093652692012256,0,0.8497249590000138,1,0.22779406502377242,0,85.35559653301607,1,0.6985544320195913
QF_NRA/20161105-Sturm-MBO/mbo_E13E14.smt2,0,1201.7126786849985,0,0.9107524870196357,0,1201.2498961479869,0,78.8850838689832,0,1201.743746986991
QF_NRA/20161105-Sturm-MBO/mbo_E17E19.smt2,0,1201.7115498170024,0,2.5605410010321066,0,1201.2199656610028,0,1201.7272663589974,0,1201.7655996919784
QF_NRA/20161105-Sturm-MBO/mbo_E18E24.smt2,1,32.831542051018914,0,1.9332900029839948,1,0.28259988999343477,1,40.36394254301558,1,6.881825866003055
QF_NRA/20161105-Sturm-MBO/mbo_E18E28.smt2,1,17.489171296008863,0,1.7565227919258177,1,0.2694644010043703,1,35.78168404099415,1,6.2539437120140065
QF_NRA/20161105-Sturm-MBO/mbo_E19E28.smt2,1,13.25105275399983,0,1.6425039019668475,1,0.28967611101688817,1,29.311556192988064,1,5.011919589014724
QF_NRA/20161105-Sturm-MBO/mbo_E1E23.smt2,1,15.333343930979026,0,1.6168182800756767,1,0.2766915950051043,1,30.410480830003507,1,5.828969156980747
QF_NRA/20161105-Sturm-MBO/mbo_E1E26.smt2,1,1028.7270109269884,0,1.9556932960404083,1,0.26997013099025935,1,34.82668431600905,1,6.574403280013939
QF_NRA/20161105-Sturm-MBO/mbo_E2.smt2,1,1.2407558120030444,0,0.7655553369550034,1,0.22537813501548953,1,40.7030024509877,1,0.4081049259984866
QF_NRA/20161105-Sturm-MBO/mbo_E20E28.smt2,1,0.2863828399858903,0,0.6175915451021865,1,0.219370065984549,1,35.48513195797568,1,0.30693485200754367
QF_NRA/20161105-Sturm-MBO/mbo_E22E25.smt2,1,0.46979258401552215,0,0.6187547020381317,1,0.21773656399454921,1,23.00148638698738,1,0.3406348759890534
QF_NRA/20161105-Sturm-MBO/mbo_E22E26.smt2,1,0.2880981150083244,0,0.6310944029828534,1,0.21947422600351274,1,21.803064197010826,1,0.30538076799712144
QF_NRA/20161105-Sturm-MBO/mbo_E22E28.smt2,1,0.8500695810071193,0,0.6540654150303453,1,0.22245694900630042,1,23.449947521003196,1,0.2935642749944236
QF_NRA/20161105-Sturm-MBO/mbo_E2E12.smt2,1,47.604669424006715,0,2.3196798539720476,1,0.28669907301082276,1,76.65203003800707,1,10.871820251020836
QF_NRA/20161105-Sturm-MBO/mbo_E2E28.smt2,1,194.12748469799408,0,2.047831816948019,1,0.31246652000118047,1,42.125873724988196,1,7.011485318973428
QF_NRA/20161105-Sturm-MBO/mbo_E2E3.smt2,1,73.87743368497468,0,2.2780622789869085,1,0.3275995430012699,1,83.39534110599197,1,12.114200910000363
QF_NRA/20161105-Sturm-MBO/mbo_E3E12.smt2,1,185.80403334199218,0,1.9880470470525324,1,0.3115906860039104,1,67.36130903600133,1,9.74243671799195
QF_NRA/20161105-Sturm-MBO/mbo_E3E23.smt2,1,314.8662558889773,0,1.8484127940610051,1,0.27101036100066267,1,41.13595424700179,1,5.516083777009044
QF_NRA/20161105-Sturm-MBO/mbo_E4E14.smt2,0,1201.7178939669975,0,2.491616301005706,0,1201.2509984079807,0,1201.7200496720034,0,1201.718242225994
QF_NRA/20161105-Sturm-MBO/mbo_E4E20.smt2,0,1201.713469823997,0,2.13044538104441,0,1201.2154206139967,0,1201.720615669008,0,1201.7114395889803
QF_NRA/20161105-Sturm-MBO/mbo_E4E24.smt2,1,127.12408651498845,0,2.1201343190623447,1,0.2746968090068549,1,43.10966492400621,1,7.2215811450150795
