path,SMT-RAT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_NRA/20161105-Sturm-MBO/mbo_E10E13.smt2,1,1.3078296209860127,0,0.9117577970027924,1,0.22862537601031363,0,106.78428218301269,1,0.7278478649968747
QF_NRA/20161105-Sturm-MBO/mbo_E10E14.smt2,0,1201.715103932016,0,2.174052279093303,0,1201.2203521080082,0,1201.7209347500175,0,1201.7104318600032
QF_NRA/20161105-Sturm-MBO/mbo_E10E18.smt2,0,1201.711682788009,0,1.7114594609010965,0,1201.2139403990004,0,1201.719304276019,0,1201.7140084139828
QF_NRA/20161105-Sturm-MBO/mbo_E10E19.smt2,0,1201.7129195450107,0,2.429593760985881,0,1201.2155568110174,0,1201.7141626730154,0,1201.7166687409917
QF_NRA/20161105-Sturm-MBO/mbo_E10E25.smt2,0,1201.712747632002,0,2.0059117400087416,0,1201.218592320016,0,1201.720776542992,0,1201.7118252530054
QF_NRA/20161105-Sturm-MBO/mbo_E11E18.smt2,0,1201.720773353998,0,1.3019294129917398,0,1201.2262544440164,0,1201.7127906889946,0,1201.7114189300046
QF_NRA/20161105-Sturm-MBO/mbo_E13E17.smt2,0,1201.7192881169904,0,2.2195811469573528,0,1201.223408217018,0,1201.7127912009892,0,1201.7181882419973
QF_NRA/20161105-Sturm-MBO/mbo_E13E19.smt2,1,38.17898572300328,0,2.1295753959566355,1,0.3188424810068682,1,55.881052592012566,1,9.676715501002036
QF_NRA/20161105-Sturm-MBO/mbo_E13E20.smt2,1,1.4486839360033628,0,0.8604496710468084,1,0.2715283519937657,0,71.14776943498873,1,0.605318565008929
QF_NRA/20161105-Sturm-MBO/mbo_E13E21.smt2,0,1201.75089566299,0,1.4108278210042045,0,1201.2378548130218,0,1201.7202559759899,0,1201.7153499139822
QF_NRA/20161105-Sturm-MBO/mbo_E14E18.smt2,0,1201.718234703003,0,2.01462068001274,0,1201.2458525039838,0,1201.7424689449836,0,1201.7200258139928
QF_NRA/20161105-Sturm-MBO/mbo_E14E28.smt2,0,1201.7120611919963,0,2.0973091810010374,0,1201.2137686570059,0,1201.7197355419921,0,1201.7296814020083
QF_NRA/20161105-Sturm-MBO/mbo_E15E17.smt2,0,1201.7119322590006,0,2.22779695794452,0,1201.2302351830003,0,1201.7214530399942,0,1201.7326538299967
QF_NRA/20161105-Sturm-MBO/mbo_E15E22.smt2,0,1201.7121572460164,0,1.8254213460022584,0,1201.2168026330182,0,1201.7387153900054,0,1201.7197230320016
QF_NRA/20161105-Sturm-MBO/mbo_E16E21.smt2,1,0.28245465000509284,0,0.5919187900144607,1,0.2200632210006006,1,21.48848011600785,1,0.28205296100350097
QF_NRA/20161105-Sturm-MBO/mbo_E17E27.smt2,1,0.25192780399811454,0,0.5118446709821001,1,0.22377415301161818,1,0.503591270011384,1,0.23967347299912944
QF_NRA/20161105-Sturm-MBO/mbo_E17E28.smt2,1,0.36710420399322174,0,0.6331284929765388,1,0.24985457898583263,1,21.520128970994847,1,0.2921270210063085
QF_NRA/20161105-Sturm-MBO/mbo_E18E19.smt2,0,1201.7262317670102,0,1.97659113293048,1,0.2763132690161001,1,58.128021537006134,1,8.598251561983489
QF_NRA/20161105-Sturm-MBO/mbo_E18E25.smt2,0,1201.7348185259907,0,1.861850113957189,0,1201.2394102989929,0,1201.7128690579848,0,1201.7115189050091
QF_NRA/20161105-Sturm-MBO/mbo_E19E21.smt2,1,0.5266394859936554,0,0.6941942689009011,1,0.25396122998790815,1,34.808184274006635,1,0.41308985502109863
QF_NRA/20161105-Sturm-MBO/mbo_E1E12.smt2,1,47.06034828998963,0,2.2424369170330465,1,0.28720881399931386,1,72.3321838779957,1,10.375985716003925
QF_NRA/20161105-Sturm-MBO/mbo_E1E27.smt2,1,2.2489393379946705,0,1.0739107030676678,1,0.2412500249920413,1,4.1621450259990525,1,1.098080772004323
QF_NRA/20161105-Sturm-MBO/mbo_E1E6.smt2,0,1201.718836792017,0,2.880670806975104,0,1201.2218644289824,0,1201.7600647849904,0,1201.7285652039864
QF_NRA/20161105-Sturm-MBO/mbo_E20E21.smt2,1,0.21944187898770906,0,0.4413505099946633,1,0.21957160098827444,1,16.91640375001589,1,0.25619369201012887
QF_NRA/20161105-Sturm-MBO/mbo_E21E28.smt2,1,0.2426461989816744,0,0.4101424269611016,1,0.21583319900673814,1,0.3034377630101517,1,0.257599525997648
QF_NRA/20161105-Sturm-MBO/mbo_E24.smt2,1,0.21924058499280363,0,0.44681811600457877,1,0.2190950820222497,1,0.2694931559963152,1,0.23360062498250045
QF_NRA/20161105-Sturm-MBO/mbo_E2E17.smt2,0,1201.7496660169854,0,2.232897392939776,0,1201.222121925006,0,1201.722011742997,0,1201.742464192008
QF_NRA/20161105-Sturm-MBO/mbo_E2E24.smt2,1,82.25278839698876,0,2.2983159109717235,1,0.3182489470054861,1,47.88468531300896,1,9.04766043802374
QF_NRA/20161105-Sturm-MBO/mbo_E2E4.smt2,1,491.5753046910104,0,2.355195480049588,1,0.29284900100901723,1,75.14253462597844,1,12.227267240989022
QF_NRA/20161105-Sturm-MBO/mbo_E3E13.smt2,1,41.253084240015596,0,2.283359074033797,1,0.3069949469936546,1,80.4002752310189,1,12.666036626993446
QF_NRA/20161105-Sturm-MBO/mbo_E3E17.smt2,0,1201.732774099015,0,2.064118659007363,0,1201.221342069999,0,1201.7154965119844,0,1201.7174915700161
QF_NRA/20161105-Sturm-MBO/mbo_E3E25.smt2,1,18.862418600008823,0,2.06393180496525,1,0.27637188098742627,1,47.32630047900602,1,7.2353726440051105
QF_NRA/20161105-Sturm-MBO/mbo_E3E28.smt2,1,115.39132987399353,0,2.278316695941612,1,0.2984809149929788,1,40.625191500992514,1,6.814763517992105
QF_NRA/20161105-Sturm-MBO/mbo_E3E4.smt2,1,485.07264636599575,0,2.2343743779929355,1,0.2934739819902461,1,73.65684116000193,1,10.835634915012633
QF_NRA/20161105-Sturm-MBO/mbo_E4E19.smt2,0,1201.7378573919996,0,2.185169782023877,0,1201.2283707369934,0,1201.724923864007,0,1201.7464826270007
QF_NRA/20161105-Sturm-MBO/mbo_E4E7.smt2,1,71.7943089659966,0,1.3339383349521086,1,0.27111059898743406,1,12.21058101701783,1,2.295042586978525
QF_NRA/20161105-Sturm-MBO/mbo_E5E11.smt2,1,0.2701341140200384,0,0.585146485012956,1,0.24349430698202923,1,19.060526045999723,1,0.3062228980124928
QF_NRA/20161105-Sturm-MBO/mbo_E5E16.smt2,1,0.36945652699796483,0,0.6961732900235802,1,0.22108747900347225,1,27.700968767981976,1,0.3426517480111215
QF_NRA/20161105-Sturm-MBO/mbo_E5E19.smt2,1,54.680521117988974,0,2.3309193029999733,1,0.3488273939874489,1,72.04544000697206,1,13.75217312699533
QF_NRA/20161105-Sturm-MBO/mbo_E5E25.smt2,1,43.704779287974816,0,2.365574514027685,1,0.272724812006345,1,47.68841204899945,1,7.96200939299888
QF_NRA/20161105-Sturm-MBO/mbo_E5E8.smt2,1,81.48380760400323,0,2.416779638035223,1,0.33370504301274195,1,98.33097391901538,1,15.355927529017208
QF_NRA/20161105-Sturm-MBO/mbo_E6E20.smt2,0,1201.7122412299796,0,1.947388565982692,0,1201.2166544990032,0,1201.7211397560022,0,1201.721219641011
QF_NRA/20161105-Sturm-MBO/mbo_E6E23.smt2,1,0.352788201009389,0,0.6251565200509503,1,0.23955749400192872,1,20.841294384998037,1,0.31502087201806717
QF_NRA/20161105-Sturm-MBO/mbo_E6E24.smt2,1,865.5128207119997,0,2.452696799999103,1,0.2759831009898335,1,56.074441053002374,1,7.972653862001607
QF_NRA/20161105-Sturm-MBO/mbo_E6E8.smt2,1,39.02891161199659,0,2.56118735705968,1,0.3796607840049546,1,104.95657736898283,1,16.633481571014272
QF_NRA/20161105-Sturm-MBO/mbo_E7E25.smt2,1,7.333402930991724,0,1.1297629239270464,1,0.24408993701217696,1,7.486160653992556,1,1.6587417100090533
QF_NRA/20161105-Sturm-MBO/mbo_E8E10.smt2,0,1201.7387622109964,0,2.202417909982614,0,1201.2169369180046,0,1201.7179971790174,0,1201.7438639409957
QF_NRA/20161105-Sturm-MBO/mbo_E8E17.smt2,0,1201.7122823329992,0,2.3984214880038053,0,1201.2189419830102,0,1201.7176285150053,0,1201.7093441639736
QF_NRA/20161105-Sturm-MBO/mbo_E8E19.smt2,1,30.94493555498775,0,2.1382592170266435,1,0.3485962139966432,1,69.1776626209903,1,9.742966092017014
QF_NRA/20161105-Sturm-MBO/mbo_E8E21.smt2,0,1201.7443325700006,0,1.7949514880310744,0,1201.2133981949883,0,1201.7461342980096,0,1201.719354364992
QF_NRA/20161105-Sturm-MBO/mbo_E9E24.smt2,0,1201.744716770976,0,1.90436209901236,0,1201.2183651119994,0,1201.7231338580023,0,1201.757242934982
QF_NRA/20161105-Sturm-MBO/mbo_E9E26.smt2,1,0.29140966598060913,0,0.6328960850369185,1,0.219684543000767,1,23.42490681100753,1,0.28903898398857564
QF_NRA/20161105-Sturm-MGC/mgc_08.smt2,0,1201.7105886449863,0,0.4365973809035495,0,1201.2195895030163,1,0.3615091299870983,0,1201.7188159270154
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/avg60.i_5_5_4.bpl_3.smt2,0,1201.7125512740167,0,0.9804369820049033,0,1201.246884986991,0,1201.711811888992,0,1201.7452644639998
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_init7_ground.i_3_2_2.bpl_3.smt2,1,13.820623198989779,0,0.6684047379530966,1,4.158877771988045,0,1201.7128551600035,0,1201.742385215999
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_running.i_4_2_2.bpl_5.smt2,1,665.6432389830006,0,0.5904432599199936,0,1201.2492405530065,0,1201.7193574670237,0,1201.71038244199
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0021e.smt2,1,0.22663744498277083,0,0.42861641105264425,1,0.21830100202350877,1,0.3054100970039144,1,0.2735187920043245
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0027e.smt2,1,0.22436349099734798,0,0.42459222907200456,1,0.22136614701594226,1,0.268933827028377,1,0.23388944499311037
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0051a.smt2,1,0.2324483930133283,0,0.447323061991483,1,0.2187752939935308,1,0.272616433998337,1,0.2797885499894619
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0054a.smt2,1,0.3852235389931593,0,0.39048049901612103,1,0.2620095140009653,1,0.2720428169996012,1,0.2522692519996781
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0057a.smt2,0,1201.7219095760083,0,0.4376762550091371,0,1201.2504941110092,1,0.2778990920051001,1,900.6160861919925
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0061e.smt2,1,0.23853969099582173,0,0.42914963292423636,1,0.234861359000206,1,0.26801863400032744,1,0.26366819799295627
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0083a.smt2,1,0.2184684429957997,0,0.4137497410411015,1,0.21779190000961535,1,0.3078967509791255,1,0.23012917500454932
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel1001a.smt2,0,1201.7200136269967,0,0.5157834769925103,1,18.65969135798514,1,0.2935416889959015,1,900.574799288006
QF_NRA/2019-ezsmt/bouncingBall/inst_1_1000.smt2,1,248.7097438290075,0,1.5144575700396672,1,0.24943919500219636,1,103.53112063900335,0,1201.7131994299998
QF_NRA/2019-ezsmt/generator/inst-ijcai-lin6.ez.smt2,1,0.44855074101360515,1,1.0764083479298279,1,0.24138001599931158,1,0.4392837369814515,1,0.24963909000507556
QF_NRA/2019-ezsmt/reverseFolding/11-reverse_folding-0-0.smt2,1,518.3886139369861,1,4.1696982809808105,1,0.3177924100018572,1,0.6167369720060378,1,0.9504794420208782
QF_NRA/2019-ezsmt/reverseFolding/23-reverse_folding-0-0.smt2,0,1201.718039636995,1,32.480300099006854,1,0.6478526569844689,1,4.217238173005171,1,5.51973559500766
QF_NRA/2019-ezsmt/reverseFolding/42-reverse_folding-0-0.smt2,0,1201.7115765129856,1,467.18472999101505,1,2.449461240990786,1,104.5419428239984,1,76.3823806970031
QF_NRA/20200911-Pine/1599120907615225000.smt2,1,0.5097404610132799,0,0.4180718900170177,1,0.23882189398864284,1,0.27775140400626697,1,0.22427883700584061
QF_NRA/20200911-Pine/1599120911869156000.smt2,0,1201.742878191988,0,0.4265326109016314,1,0.448649388999911,1,15.270708900992759,1,0.25384767798823304
QF_NRA/20200911-Pine/1599121861673275000.smt2,1,0.2364312499994412,0,0.4475044789724052,1,0.2607807269960176,1,0.28963841299992055,1,0.2263627469947096
QF_NRA/20200911-Pine/1599121863702813000.smt2,1,0.2386911250068806,0,0.41699273395352066,1,0.2671312570164446,1,0.2826025020040106,1,0.2668657059839461
QF_NRA/20200911-Pine/1599121886550120000.smt2,1,0.27015727001708,0,0.41023504303302616,1,0.27333205900504254,1,0.29297599001438357,1,0.30605274098343216
QF_NRA/20200911-Pine/1599121900264874000.smt2,1,0.34517818901804276,0,0.4259550879942253,1,0.2543004760227632,1,0.2704048590094317,1,0.25803005101624876
QF_NRA/20200911-Pine/1599121900501850000.smt2,1,0.49133788398467004,0,0.4218366760760546,1,0.26312778898864053,1,0.266787076019682,1,0.23199093699804507
QF_NRA/20200911-Pine/1599121900863650000.smt2,1,0.9943741849856451,0,0.4641230689594522,1,0.2627398580079898,1,0.26813561300514266,1,0.2618594730156474
QF_NRA/20200911-Pine/1599121901979464000.smt2,1,0.5537905830133241,0,0.4201649270253256,1,0.3015330499911215,1,1.9766238240117673,1,900.289566477004
QF_NRA/20200911-Pine/1599121902194451000.smt2,1,0.5625031820090953,0,0.43418160104192793,1,0.31007306900573894,1,1.9434951919829473,1,900.2852541180036
QF_NRA/20200911-Pine/1599121902804243000.smt2,1,0.5522225059976336,0,0.42003043997101486,1,0.28853550902567804,1,0.33096257399301976,1,0.2574601070082281
QF_NRA/20200911-Pine/1599121903168735000.smt2,1,0.2422828740091063,0,0.40869953006040305,1,0.27762544399593025,1,0.3022186759917531,1,28.33922428599908
QF_NRA/20200911-Pine/1599121904850228000.smt2,1,1.2595397980185226,0,0.4663758190581575,1,0.3189418240217492,1,97.57005656600813,1,900.3290687169938
QF_NRA/20200911-Pine/1599121905004413000.smt2,1,0.8913591479940806,0,0.435599950957112,1,0.2649770090065431,1,0.2978459819860291,1,0.3131537559966091
QF_NRA/20200911-Pine/1599121905539672000.smt2,1,1.0229274980083574,0,0.41753268998581916,1,0.25260033199447207,1,16.383772878994932,1,0.23965575400507078
QF_NRA/20200911-Pine/1599121906174154000.smt2,1,1.0051039920072071,0,0.4198944310192019,1,0.2644496310094837,1,4.038649953989079,1,9.612116764008533
QF_NRA/20200911-Pine/1599121909151965000.smt2,0,1201.7141738540085,0,0.47361170197837055,0,1201.2341916199948,0,1201.7213184499997,1,902.7837020870065
QF_NRA/20200911-Pine/1599121977052667000.smt2,1,0.27603580299182795,0,0.4553028460359201,1,0.23500908399000764,1,0.26684488900355063,1,0.2227046460029669
