path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-30/c30_problem__003.smt2.slack.smt2,1,16.688192768997396,1,25.569337096007075,0,1201.217553739989,1,0.29199396999320015,0,1201.7118543099932
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-30/c30_problem__004.smt2.slack.smt2,1,0.6998213209881214,0,1201.7142910600523,0,1201.2150746909901,1,4.861124880000716,0,1201.736534369993
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-30/c30_problem__005.smt2.slack.smt2,1,84.22372110400465,1,16.53529005398741,0,1201.2116510710039,1,0.3172899619967211,0,1201.7429412329948
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-70/c70_problem__005.smt2.slack.smt2,1,5.842394576000515,0,1201.7412637629895,0,1201.2131159249984,1,0.34514396399026737,0,1201.7348652729997
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-70/c70_problem__006.smt2.slack.smt2,1,114.58216785799596,1,85.83976176701253,0,1201.2152809040272,1,3.7286964020167943,1,49.830532217994914
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__012.smt2.slack.smt2,1,0.2518471299990779,1,0.6020762359839864,1,0.2195476419874467,1,0.2690153170260601,1,0.22719588001200464
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__015.smt2.slack.smt2,1,0.4325729139964096,1,0.6357647639815696,1,9.621169782010838,1,0.2868326299940236,1,0.25287105700408574
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__015.smt2.slack.smt2,1,7.726703955995617,1,0.5778916730196215,1,0.2132865989988204,1,1.036512311984552,1,0.2378410020028241
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__013.smt2.slack.smt2,1,17.243477245006943,1,0.6469104060088284,1,33.92515433198423,1,0.35241924397996627,1,0.37259048999112565
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__024.smt2.slack.smt2,1,247.48505510299583,1,40.16587109997636,1,3.413151207001647,1,0.524382750998484,1,0.3723516290046973
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__027.smt2.slack.smt2,1,70.37189103600394,1,174.49397129099816,1,83.83535819902318,1,0.825603236007737,1,2.739316944993334
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__004.smt2.slack.smt2,1,0.21268281701486558,1,8.038251123973168,1,0.21266446099616587,1,0.27209966199006885,1,0.2595940640021581
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__006.smt2.slack.smt2,1,8.576112670998555,1,1.6691669930005446,1,255.75949917099206,1,0.2723910810018424,1,0.25018824999278877
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__008.smt2.slack.smt2,1,0.21501826799067203,1,0.7889967789524235,1,1.196769291011151,1,0.3306999740016181,1,0.2428484340052819
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__022.smt2.slack.smt2,1,0.7919350489974022,1,0.9080589709919877,1,3.728983407985652,1,2.1648150550026912,0,1201.7133506920072
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__026.smt2.slack.smt2,1,90.46229246602161,1,0.8206780930049717,0,1201.2483611200005,1,0.43045251799048856,1,0.3366631109965965
