path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-10/c10_problem__003.smt2.slack.smt2,0,1201.222726625012,1,79.50850692001404,0,1201.2129782489792,0,1201.7249862870085,0,1201.736301166995
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-40/c40_problem__003.smt2.slack.smt2,0,1201.2183125439915,1,2.47382076701615,0,1201.245177799021,1,0.28114457899937406,1,30.47027884700219
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-70/c70_problem__003.smt2.slack.smt2,1,86.29230999099673,1,401.53627498605056,1,0.23968180597876199,1,0.3409309190174099,1,0.2525068090035347
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__005.smt2.slack.smt2,1,0.9055294439895079,1,0.5488091930164956,1,0.21057530300458893,1,0.2747960109845735,1,0.3281110620009713
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__021.smt2.slack.smt2,1,10.8600427259953,1,90.54912622401025,1,5.4226146830187645,1,0.3098236419900786,1,0.29554999999527354
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__028.smt2.slack.smt2,1,12.170613018999575,1,9.415745220030658,1,29.659141095005907,1,0.5977230910211802,1,0.32575925800483674
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__033.smt2.slack.smt2,1,0.2615501749969553,1,0.7076387479901314,1,0.37977579698781483,1,0.47498267199262045,1,0.2914771789946826
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__009.smt2.slack.smt2,1,0.2188850209931843,1,0.9867322369827889,1,0.23669776698807254,1,0.27253511201706715,1,0.2457463680038927
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__016.smt2.slack.smt2,1,91.4247142749955,1,72.4843346850248,1,7.139883889991324,1,9.02740395400906,1,0.27527978300349787
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__029.smt2.slack.smt2,1,0.4505429760029074,1,0.949870602984447,1,0.36950239300495014,1,0.8315397599944845,1,0.2959274320019176
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__033.smt2.slack.smt2,1,0.35646914900280535,1,0.8129436810268089,1,0.37085370399290696,1,1.284889584989287,1,0.40392048099602107
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__035.smt2.slack.smt2,1,397.670702125004,1,6.981634039024357,1,378.2032084520033,1,0.6327118169865571,1,0.3384091990010347
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__005.smt2.slack.smt2,1,0.24656553301610984,1,0.6301076179952361,1,0.21059446499566548,1,0.2929129800177179,1,0.27973938098875806
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__009.smt2.slack.smt2,1,0.2642405249935109,1,0.6737525169737637,1,4.309039815998403,1,0.313843376992736,1,0.23752627900103107
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__023.smt2.slack.smt2,1,89.23499468099908,1,82.70137690298725,1,118.47953450499335,1,0.733304647001205,1,0.3651453769998625
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__024.smt2.slack.smt2,1,69.03588301000127,1,320.2596711050137,1,49.465349706006236,1,0.3495738799974788,1,0.31670975100132637
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__028.smt2.slack.smt2,1,139.50032193301013,0,1201.7234923059586,0,1201.2146810909908,1,24.02826288001961,1,9.738683342991862
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__001.smt2.slack.smt2,1,0.27937937100068666,1,0.6255825330154039,1,0.21614791799220257,1,0.2735462310083676,1,0.23192089899384882
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__007.smt2.slack.smt2,1,289.81777164599043,1,0.8171297679655254,1,2.47456067398889,1,0.2936170309840236,1,0.2715016689908225
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__009.smt2.slack.smt2,1,0.23217001199373044,1,0.6362664339831099,1,6.765945038991049,1,5.094368926016614,1,0.24707152499468066
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__012.smt2.slack.smt2,1,111.52277586300625,1,0.6383375359582715,1,128.8726861840114,1,0.3389785860199481,1,0.26971117001085076
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__020.smt2.slack.smt2,1,157.81077320402255,0,1201.7446223919978,1,339.084952781006,1,11.07103474100586,1,0.30695093401300255
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__013.smt2.slack.smt2,1,73.75209339699359,1,27.15673606103519,1,0.2360133490001317,1,0.31732628398458473,1,0.261271672003204
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__014.smt2.slack.smt2,0,1201.2388858799968,1,1.0471146070049144,1,248.38307593701757,1,0.2835835650039371,1,0.6615488579991506
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__023.smt2.slack.smt2,1,689.3373290669988,1,190.3673213259899,0,1201.2146397949837,1,9.065301683003781,1,0.31798302999231964
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__014.smt2.slack.smt2,1,984.7149245579931,1,0.6398878459585831,0,1201.2456787739939,1,0.27435296701150946,1,0.2857409060088685
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__018.smt2.slack.smt2,1,632.7890248049953,1,0.7166927880025469,1,245.4400053160207,1,0.41836997398058884,1,0.5753514780080877
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__026.smt2.slack.smt2,1,420.09710072900634,0,1201.7176550879958,0,1201.2179716940154,1,1.898431477980921,1,0.44125430600252
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__027.smt2.slack.smt2,0,1201.216105378,1,938.55708253599,0,1201.2372380900197,1,132.38347557399538,1,5.161295284997323
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__023.smt2.slack.smt2,0,1201.231565736991,0,1201.7211383950198,0,1201.2232116660161,1,0.46802830501110293,1,0.49208861899387557
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__034.smt2.slack.smt2,0,1201.2105665499985,0,1201.745785460982,0,1201.2163484109915,1,5.246415142988553,0,1201.7473626239953
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__024.smt2.slack.smt2,0,1201.2158354200074,0,1201.7200549859554,0,1201.215068237012,1,0.807103841973003,1,19.05972795600246
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__025.smt2.slack.smt2,0,1201.2310359460098,1,756.7947009339696,0,1201.2189236460254,1,84.33649031099048,1,0.6392516369960504
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__033.smt2.slack.smt2,0,1201.2121481399954,0,1201.7478194609866,0,1201.220244532975,1,145.00215018400922,0,1201.7191135159956
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__001.smt2.slack.smt2,1,0.21750324298045598,1,0.5649494500248693,1,0.21121385498554446,1,0.2793593780079391,1,0.23698793900257442
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__015.smt2.slack.smt2,1,0.2195776059961645,1,0.653785445028916,1,0.22059316700324416,1,0.2766454409866128,1,0.3115821940009482
