path,Bitwuzla,,SMTInterpol,,cvc5,
,solved,runtime,solved,runtime,solved,runtime
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_12.smt2,0,2.773124999832362,0,1201.7197540189954,0,1201.7362505209167
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_5.smt2,0,0.32779611088335514,0,1.4702312770532444,0,1201.7267824921291
ABV/20190429-UltimateAutomizerSvcomp2019/dancing_true-unreach-call_false-valid-memtrack.i_10.smt2,0,0.2574456341098994,1,0.6754438490024768,1,0.24077113391831517
ABV/20190429-UltimateAutomizerSvcomp2019/dancing_true-unreach-call_false-valid-memtrack.i_7.smt2,0,0.2285012830980122,0,1202.7191890890244,0,80.99237971496768
ABV/20190429-UltimateAutomizerSvcomp2019/dll-circular_false-unreach-call_false-valid-memcleanup.i_14.smt2,0,0.22406965005211532,0,0.4901222210028209,0,1201.7145845149644
ABV/20190429-UltimateAutomizerSvcomp2019/dll_of_dll_false-unreach-call_false-valid-memcleanup.i_11.smt2,0,0.23213319783098996,0,1201.718296787003,0,1201.7218534050044
ABV/20190429-UltimateAutomizerSvcomp2019/dll_of_dll_true-unreach-call_true-valid-memsafety.i_13.smt2,0,0.2385783540084958,0,1201.7345042669913,0,1201.712911739014
ABV/20190429-UltimateAutomizerSvcomp2019/list-ext_flag_false-unreach-call_false-valid-deref.i_1.smt2,0,0.23239299096167088,0,0.6247656069463119,0,387.15238382807
ABV/20190429-UltimateAutomizerSvcomp2019/list-ext_flag_false-unreach-call_false-valid-deref.i_2.smt2,0,0.22639725101180375,1,1.104580556973815,1,0.2499141930602491
ABV/20190429-UltimateAutomizerSvcomp2019/list-ext_flag_false-unreach-call_false-valid-deref.i_3.smt2,0,1201.234070081031,1,0.4566002649953589,0,80.32363756699488
ABV/20190429-UltimateAutomizerSvcomp2019/list-ext_flag_false-unreach-call_false-valid-deref.i_7.smt2,0,1201.2250910259318,1,0.49440043000504375,0,80.2755276330281
ABV/20190429-UltimateAutomizerSvcomp2019/list_search_false-unreach-call_false-valid-memcleanup.i_0.smt2,0,0.22360102110542357,0,0.4957469339715317,0,81.39792397711426
ABV/20190429-UltimateAutomizerSvcomp2019/list_search_true-unreach-call_false-valid-memcleanup.i_3.smt2,1,0.2300327110569924,1,0.7004710420151241,1,0.22459900612011552
ABV/20190429-UltimateAutomizerSvcomp2019/sep10_true-unreach-call.i_1.smt2,0,0.23756191413849592,0,0.8227356600109488,0,1201.7142742287833
ABV/20190429-UltimateAutomizerSvcomp2019/sll-rb-sentinel_false-unreach-call_false-valid-memcleanup.i_9.smt2,0,0.22637399611994624,0,0.6505752010270953,0,1201.7162037431262
ABV/20190429-UltimateAutomizerSvcomp2019/splice_true-unreach-call_false-valid-memtrack.i_2.smt2,0,1201.2185199279338,1,0.5082956040278077,1,0.24400799884460866
ABV/20190429-UltimateAutomizerSvcomp2019/splice_true-unreach-call_false-valid-memtrack.i_9.smt2,0,4.159838725114241,0,1201.770384102012,0,1201.7149983819108
ABV/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_17.smt2,0,0.22111450787633657,1,0.49849507299950346,1,0.22494319104589522
ABV/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_21.smt2,0,0.22373663098551333,0,0.7477260319865309,1,0.35695983190089464
ABV/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_31.smt2,0,0.21839135698974133,0,0.5455483550322242,0,80.30574662401341
ABV/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_9.smt2,0,0.2216598279774189,0,0.8217476480058394,1,0.43156583490781486
