path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_IDL/20210312-Bouvier/vlsat3_c01.smt2,0,1201.220166443003,0,1202.7495124969864,1,141.42790834000334,1,9.178984472004231,1,5.714506649004761
QF_IDL/20210312-Bouvier/vlsat3_c03.smt2,1,653.9557858649932,1,7.250688464031555,1,90.19085276400438,1,22.67312453800696,1,340.0364815810026
QF_IDL/20210312-Bouvier/vlsat3_c11.smt2,0,1201.218178968993,1,58.02829743199982,1,181.90477623499464,1,86.70397464701091,0,1201.7118193619972
QF_IDL/20210312-Bouvier/vlsat3_c12.smt2,0,1201.2198144780123,0,1202.2571194660268,1,406.4698054229957,1,68.67450163300964,1,47.99357423400215
QF_IDL/20210312-Bouvier/vlsat3_c13.smt2,0,1201.2151370030042,0,1202.21647720295,0,1201.2196466509777,1,96.63472437302698,1,95.96243456999946
QF_IDL/20210312-Bouvier/vlsat3_c15.smt2,0,1201.2650203099765,0,1202.2314880350023,0,1201.2329768360069,1,132.6395492249867,1,79.42305563300033
QF_IDL/20210312-Bouvier/vlsat3_c23.smt2,0,1201.237451196008,0,1201.7145725959563,0,1201.219119218993,1,116.49142969501554,1,140.95623205399897
QF_IDL/20210312-Bouvier/vlsat3_c48.smt2,0,1201.2224478699936,0,1202.2190210309927,0,1201.2150517900009,1,147.00337970198598,1,86.10054730800039
QF_IDL/20210312-Bouvier/vlsat3_c54.smt2,0,1201.226307229008,0,1202.2230418589897,1,213.22863617900293,1,15.281248854007572,0,1201.7130350549996
QF_IDL/20210312-Bouvier/vlsat3_c58.smt2,0,1201.2199150459928,0,1202.2143624000018,0,1201.217159717984,1,161.66222185301012,1,183.42202688299585
QF_IDL/20210312-Bouvier/vlsat3_c66.smt2,0,1201.217003244994,0,1201.7398604989867,0,1201.2213116770145,1,322.664152309997,1,475.59400486900995
QF_IDL/20210312-Bouvier/vlsat3_c98.smt2,0,1201.2718745629973,0,1202.222375923011,0,1201.215564972983,0,1201.711583302007,1,1082.990134970998
QF_IDL/20210312-Bouvier/vlsat3_i12.smt2,0,1201.2214590380026,1,4.75646508904174,1,15.670091409992892,1,2.323634849017253,1,105.40776893800648
QF_IDL/20210312-Bouvier/vlsat3_i18.smt2,0,1201.228359605011,0,1201.7166367000318,1,366.59887281499687,1,48.012655329017434,0,1201.7212649669964
QF_IDL/20210312-Bouvier/vlsat3_i23.smt2,0,1201.2338274180074,1,9.253186499990989,1,188.12503757199738,1,15.651693101011915,0,1201.7365584549989
QF_IDL/20210312-Bouvier/vlsat3_i27.smt2,0,1201.2282493550156,0,1201.7462004129775,1,687.930407405016,1,165.45713915099623,0,1201.721971357998
QF_IDL/20210312-Bouvier/vlsat3_i30.smt2,0,1201.2260456720105,1,84.92389191297116,0,1201.2184088549984,1,159.17111499997554,0,1201.7206015999982
QF_IDL/20210312-Bouvier/vlsat3_i31.smt2,0,1201.2187453130027,0,1201.7252465710044,1,225.29169591801474,1,146.8045911680092,0,1201.7168606420018
QF_IDL/20210312-Bouvier/vlsat3_i41.smt2,0,1201.2439666150021,1,245.11269910499686,0,1201.221660354,1,245.2489346640068,0,1201.722605308998
QF_IDL/20210312-Bouvier/vlsat3_i45.smt2,0,1201.2211605499906,0,1201.7771198969567,1,233.84883175897994,1,31.585244318994228,0,1201.7185752520018
QF_IDL/20210312-Bouvier/vlsat3_i57.smt2,0,1201.3076026569906,0,1201.7474315839936,0,1201.248836415005,1,703.5170332950074,0,1201.7180959359976
QF_IDL/20210312-Bouvier/vlsat3_i62.smt2,0,1201.281149604998,0,1201.7425913519692,0,1201.231734497007,1,1191.5628935190034,0,1201.7163825270109
QF_IDL/20210312-Bouvier/vlsat3_i63.smt2,0,1201.2748768360034,1,648.7336843449739,0,1201.2363079180068,1,378.42685880800127,0,1201.7158760040038
QF_IDL/20210312-Bouvier/vlsat3_i73.smt2,0,1201.2880282510014,1,224.44451458600815,0,1201.237882581976,1,299.85477092300425,0,1201.7386655049922
QF_IDL/20210312-Bouvier/vlsat3_i75.smt2,0,1201.2597948300245,1,702.3810665099882,0,1201.2442747180176,0,1201.714994281996,0,1201.7347918779997
QF_IDL/20210312-Bouvier/vlsat3_i92.smt2,0,1201.2387852759857,0,1201.744439574948,0,1201.2159560100117,1,952.4458293670032,0,1201.7170399390016
QF_IDL/20210312-Bouvier/vlsat3_i97.smt2,0,1201.3092757080012,1,26.084072473982815,0,1201.354826979019,0,1201.7191643390106,0,1201.7138841440028
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_11.smt2,1,0.21507712900347542,1,0.6614280279609375,1,0.2400627449969761,1,0.28955492199747823,1,0.22978300201066304
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_6.smt2,1,64.2496258290048,0,1201.7437727600336,1,10.353963748988463,1,1066.7227493659884,1,611.8062373290013
QF_IDL/20220214-jobshop-BohanLi/jobshop12-2-6-6-2-4-12.smt2,1,0.49770989100215957,1,11.230492205009796,1,0.2739195029716939,1,0.38695369398919865,1,2.4427698389918078
QF_IDL/20220214-jobshop-BohanLi/jobshop16-4-8-8-2-4-24.smt2,0,1201.2411071230017,0,1201.7215038830182,0,1201.2261487270007,0,1201.7185167490097,0,1201.720190742999
QF_IDL/20220214-jobshop-BohanLi/jobshop2-4-1-1-2-4-24.smt2,1,0.23868794398731552,1,0.49557810300029814,1,0.23496223500114866,1,0.27490182500332594,1,0.2725485609989846
QF_IDL/20220214-jobshop-BohanLi/jobshop28-2-14-14-2-4-12.smt2,0,1201.2422364130034,0,1201.7509664720274,0,1201.2266921779956,0,1201.7123701279925,0,1201.7246151989966
QF_IDL/20220214-jobshop-BohanLi/jobshop30-4-15-15-4-4-32.smt2,1,32.57850597999641,0,1201.7193307909765,0,1201.2345355159778,0,1201.7127484930097,0,1201.7407782440132
QF_IDL/20220214-jobshop-BohanLi/jobshop4-2-2-2-2-4-12.smt2,1,0.24560070401639678,1,0.5960495739709586,1,0.21485020700492896,1,0.2784005569992587,1,0.24363158500636928
QF_IDL/20220214-jobshop-BohanLi/jobshop46-4-23-23-2-4-24.smt2,0,1201.2500951560214,0,1201.719447039999,0,1201.247446022986,0,1201.7124872169807,0,1201.715199059996
QF_IDL/20220214-jobshop-BohanLi/jobshop54-2-27-27-4-4-16.smt2,1,72.42163238700596,0,1201.7714657519828,1,85.88291066500824,0,1201.7201668299967,0,1201.7287534049974
QF_IDL/20220214-jobshop-BohanLi/jobshop6-2-3-3-2-4-12.smt2,1,0.23459075301070698,1,1.096368005964905,1,0.21428652000031434,1,0.29350840000552125,1,0.27744496800005436
QF_IDL/20220214-jobshop-BohanLi/jobshop6-2-3-3-4-4-16.smt2,1,0.21855751000111923,1,1.0795351910055615,1,0.21589944401057437,1,0.28886874800082296,1,0.27399848600907717
QF_IDL/20220214-jobshop-BohanLi/jobshop8-4-4-4-4-4-32.smt2,1,1.1718846909934655,1,8.597047336981632,1,0.3084795399918221,1,0.46322262997273356,1,2.540806144999806
QF_IDL/Averest/buble_sort/BubbleSort_safe_bgmc008.smt2,1,0.27713492399198003,1,1.9695580099942163,1,0.26491324498783797,1,0.31017186198732816,1,0.33395858299627434
QF_IDL/Averest/buble_sort/BubbleSort_safe_blmc012.smt2,1,0.7431664199975785,1,6.502260648994707,1,0.28915764001430944,1,0.552560388983693,1,1.3765900650032563
QF_IDL/Averest/insertion_sort/InsertionSort_live_bgmc005.smt2,1,0.29678560100728646,1,1.7388451459701173,1,0.22387553099542856,1,0.32796867698198184,1,0.3560754589998396
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc004.smt2,1,0.42598322000412736,1,3.436346484988462,1,0.23440765700070187,1,0.38064431099337526,1,0.7215368390025105
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc005.smt2,1,0.6397899619914824,1,4.331696623004973,1,0.24842800799524412,1,0.4060295970120933,1,1.0504957859957358
QF_IDL/Averest/parallel_search/ParallelSearch_safe_blmc000.smt2,1,0.2179443619970698,1,0.6633691689930856,1,0.21327529998961836,1,0.28496066201478243,1,0.2520524200081127
QF_IDL/Averest/partition/Partition_safe_blmc002.smt2,1,0.2346046330058016,1,1.185983125003986,1,0.24422486199182458,1,0.32937118801055476,1,0.32774321699980646
QF_IDL/Averest/partition/Partition_safe_blmc003.smt2,1,0.24299131199950352,1,1.2146406099782325,1,0.27071040199371055,1,0.3809974289906677,1,0.32645323799806647
