path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
UFLIA/boogie/AdditiveMethods_AdditiveMethods.M.smt2,0,1201.7433891789988,1,0.41458786581642926,0,1201.7349163200706
UFLIA/boogie/AdditiveMethods_OwnedResults.Pz.smt2,0,1201.7707395289908,1,0.3399831510614604,0,1201.7489750520326
UFLIA/boogie/AdditiveMethods_OwnedResults.Static0.smt2,0,1201.7765589109622,1,0.3349340530112386,0,1201.7136486421805
UFLIA/boogie/AdvancedTypes_AdvancedTypes.Advanced3_W_notnull-orderStrength_1.smt2,0,1201.7436979539925,0,1201.740125700133,0,1201.7306722770445
UFLIA/boogie/AdvancedTypes_Q..ctor-orderStrength_1.smt2,0,1201.743076667015,1,0.5253302699420601,0,1201.7332181390375
UFLIA/boogie/AdvancedTypes_X..ctor-orderStrength_1.smt2,0,1201.716732830042,1,0.5200087050907314,0,1201.7407001580577
UFLIA/boogie/Alloc_Alloc.M3_T_notnull.smt2,0,1201.7173567260033,0,1201.7112349460367,0,1201.7481226040982
UFLIA/boogie/AndNumbers_T..ctor-level_0.smt2,0,1201.7463757959777,1,0.2906318549066782,1,827.7627449361607
UFLIA/boogie/AssignToNonInvariantField_AnotherClient..ctor.smt2,0,1201.7224661759683,1,501.4530201968737,0,1201.7244490280282
UFLIA/boogie/AssignToNonInvariantField_AnotherClient.P_AlsoBad.smt2,0,1201.718194698973,0,1201.7216698520351,0,1201.7205572531093
UFLIA/boogie/AssignToRepField_AssignToRepField..ctor_System.Boolean.smt2,0,1201.7547029089983,1,0.42345295613631606,0,1201.7333127961028
UFLIA/boogie/AssignToRepField_AssignToRepField..ctor_System.Int32.array.smt2,0,1201.7180411100271,0,1201.7230379290413,0,1201.7299176149536
UFLIA/boogie/AssumeEnsures_Caller1-noinfer.smt2,0,1.0849430019734427,0,1201.737197966082,0,1201.73400567309
UFLIA/boogie/AssumeEnsures_Proc-noinfer_1.smt2,0,1.1138899810030125,0,1201.7148108109832,0,1201.7290584798902
UFLIA/boogie/Bad_Cell..ctor.smt2,0,1201.74593700096,1,0.33935317513532937,0,1201.7242851192132
UFLIA/boogie/Bag0_Bag.Add_System.Int32.smt2,0,1201.7171870429884,0,1201.788330931915,0,1201.739219041774
UFLIA/boogie/Bag2_Bag..ctor_System.Int32.array_notnull.smt2,0,1201.7438850249746,0,1201.744814035017,0,1201.7262493700255
UFLIA/boogie/Bag4_Bag.SpecSharp.CheckInvariant_System.Boolean.smt2,0,1202.2244251240045,1,0.2804487990215421,1,535.4978383001871
UFLIA/boogie/BasicMethodology_C..ctor.smt2,0,1201.7187031359645,1,0.4582824669778347,0,1201.7221463269088
UFLIA/boogie/BasicMethodology_ExtensibleComponent..ctor.smt2,0,1201.7195812099962,1,0.41665308782830834,0,1201.7252373199444
UFLIA/boogie/BasicMethodology_SubClass..ctor.smt2,0,1201.7217465519789,1,15.270215790020302,0,1201.7248420170508
UFLIA/boogie/BasicMethodology_SubClass.P.smt2,0,1201.7198032180313,1,0.9626506560016423,0,1201.7370232339017
UFLIA/boogie/Boxes_Boxes_2.Q_System.Int32.smt2,0,1201.7739808639744,0,1201.7151459220331,0,1201.7237430489622
UFLIA/boogie/Cast_Cast.N0_System.String_System.Char.array.smt2,0,1202.2210431529675,1,0.415698402794078,0,1201.7339307249058
UFLIA/boogie/Change769_Test5..ctor.smt2,1,69.21141580399126,1,0.3511254929471761,0,1201.7241157740355
UFLIA/boogie/Chunker12_Chunker.NextChunk.smt2,0,1201.7428941580001,0,1201.7152372950222,0,1201.723935147049
UFLIA/boogie/Chunker2_Chunker..ctor_System.String_notnull_System.Int32.smt2,0,1201.7762914189952,1,3.245069425087422,0,1201.739048305899
UFLIA/boogie/Chunker6_Chunker..ctor_System.String_notnull_System.Int32.smt2,0,1201.768628673046,0,1201.721992420964,0,1201.7224022750743
UFLIA/boogie/Chunker6_Chunker.NextChunk.smt2,0,1201.7403255460085,0,1201.7118601549882,0,1201.7343481879216
UFLIA/boogie/Chunker_Chunker..ctor_System.String_notnull_System.Int32.smt2,0,1201.7750979890116,1,0.9103079009801149,0,1201.728888067184
UFLIA/boogie/CommittedOblivious_W..ctor.smt2,0,1201.7164474090096,1,0.34150449908338487,0,1201.7364497759845
UFLIA/boogie/ConstructorVisibility_Visitor.M.smt2,0,1201.7434263009927,0,1201.7135537299328,0,1201.755558785051
UFLIA/boogie/DynamicTypes_MyTestSpace.A.M_System.Object_notnull.smt2,0,1201.715777623991,1,0.3120293668471277,1,825.6976251981687
UFLIA/boogie/Ensures_Test.FooBad.smt2,0,1201.7177176360274,0,1201.7215265510604,0,1201.7480188410264
UFLIA/boogie/ExactTypes_Y1..ctor.smt2,0,1201.7405534110148,1,0.40297165303491056,0,1201.7226272339467
UFLIA/boogie/ExactTypes_Z1..ctor.smt2,0,1201.7403199700057,1,0.47069957689382136,0,1201.746153807966
UFLIA/boogie/ExplicitExposeVersionHavoc_D.Unsound-level_2.smt2,0,1201.7166106419754,0,1201.7344259130768,0,1201.7513865940273
