path,Bitwuzla,,SMTInterpol,,YicesQS,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_187.smt2,1,0.4303341959603131,0,0.4526240319828503,1,0.7387753010261804,1,0.3418806588742882,1,0.22168821399100125
BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1070.smt2,1,0.25496647600084543,0,0.4404943310073577,1,0.2596397220622748,1,0.2886954708956182,1,0.2660874940920621
BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,1,0.28489849204197526,0,0.5038354000134859,0,1201.7215437979903,1,0.31179474387317896,1,0.5153030790388584
BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_473.smt2,1,0.23866893700324,0,0.47808341900235973,0,1201.7199217530433,1,0.30187519104219973,1,0.3274985020980239
BV/2017-Preiner-keymaera/ETCS-d-braking-node1346.smt2,1,0.2673469730652869,0,0.5202862930018455,1,0.2680691620334983,1,0.34573095408268273,1,160.31829176400788
BV/2017-Preiner-keymaera/ETCS-essentials-node3023.smt2,1,0.6204880508594215,0,0.8147553209855687,1,0.28886952018365264,1,3.3686024751514196,1,162.27119369711727
BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node12552.smt2,1,0.49540252494625747,0,0.9458859529986512,1,0.27868204400874674,1,3.274699721019715,1,162.16428811708465
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5586.smt2,1,0.29968590498901904,0,0.559096173994476,1,0.2570270481519401,1,0.30132164317183197,1,0.22387576685287058
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5964.smt2,1,0.26760107395239174,0,0.5764724310138263,1,0.3588285939767957,1,0.3195858169347048,1,0.4507121730130166
BV/2017-Preiner-keymaera/dccs-example-node3897.smt2,1,0.5546928090043366,0,0.746430995000992,1,1.313070376869291,1,0.4639451950788498,1,0.547653267160058
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node11162.smt2,1,0.2716753149870783,0,0.7365600719931535,1,0.2518802899867296,1,1.2421056360471994,1,160.49828987196088
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node12517.smt2,1,0.35145697207190096,0,1.1134071179840248,1,0.27711707912385464,1,2.7853729089256376,1,164.9059298709035
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node19598.smt2,1,1.7639259321149439,0,0.9546071689983364,1,0.6874113481026143,1,0.47805275581777096,1,0.7857637628912926
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node23307.smt2,1,0.262429442955181,0,0.7407012530020438,1,0.8578243979718536,1,0.36108238296583295,1,0.4230792678426951
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node31555.smt2,1,0.3575925971381366,0,1.1623182550247293,1,0.28472722694277763,1,1.627161858836189,1,164.90427101100795
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node37018.smt2,1,5.623094057897106,0,0.7138123100157827,1,1.5847900249063969,1,0.40375448716804385,1,0.35445600911043584
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node4261.smt2,1,0.7487886869348586,0,1.0087856509780977,1,1.163962067104876,1,0.852585124084726,1,1.3469571280293167
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node43393.smt2,1,0.27346980199217796,0,0.8699933899915777,1,0.2517538219690323,1,1.413656695978716,1,160.67171660112217
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node45106.smt2,1,0.3539351059589535,0,0.8138069199922029,1,0.5547054058406502,1,0.5230068918317556,1,0.8199991940055043
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node47513.smt2,1,1.682064759079367,0,0.8575035300164018,1,0.4471927478443831,1,0.45624588895589113,1,0.7864753531757742
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node48996.smt2,1,0.3605471411719918,0,0.8093847959826235,1,0.2791980430483818,1,0.3984024610836059,1,0.6152368478942662
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node5338.smt2,1,0.4338626880198717,0,0.8435725609888323,1,0.2541895129252225,1,0.5426076049916446,1,0.6516756319906563
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node53901.smt2,1,0.284117670962587,0,0.6828616769926157,1,0.3475531619042158,1,0.34685429092496634,1,0.4854381021577865
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node53911.smt2,1,0.647507747169584,0,0.7506962009938434,1,0.2697407240048051,1,0.3281609050463885,1,0.4676312019582838
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54847.smt2,1,0.31096220994368196,0,0.80146243199124,1,0.24444714817218482,1,0.3777383458800614,1,0.4554228959605098
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node6814.smt2,1,0.29964744485914707,0,0.55628228400019,1,0.2517897479701787,1,0.2941948960069567,1,0.311973859090358
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node152045.smt2,1,0.2618307429365814,1,0.6075797590019647,1,0.24422456487081945,1,0.26982169691473246,1,0.25674119987525046
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node154163.smt2,1,0.2669232599437237,1,0.6338176050048787,1,0.2610079417936504,1,0.2974897129461169,1,0.22044647601433098
