path,OSTRICH,,Z3-Noodler,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_SLIA/2015-Norn/ChunkSplit/norn-benchmark-16.smt2,1,1.8375428130384535,1,0.25098092295229435,1,0.2770903902128339,1,0.28087286301888525
QF_SLIA/2015-Norn/ChunkSplit/norn-benchmark-19.smt2,1,1.7584198170807213,1,0.24114453000947833,1,1083.0953626749106,0,1201.7193735898472
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1016.smt2,1,7.816144619137049,1,0.2479138900525868,1,0.3753174168523401,1,0.2631369640585035
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1020.smt2,1,2.690010798862204,1,0.2418151560705155,1,0.2688523670658469,1,0.22702281107194722
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1031.smt2,1,7.873338375007734,1,0.251586114987731,1,0.33235321287065744,1,0.26548251998610795
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1057.smt2,1,15.000515445135534,1,0.2536016090307385,1,0.3838609280064702,1,0.6077495450153947
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1064.smt2,1,3.6304488009773195,1,0.2379822200164199,1,0.2751182671636343,1,0.21867312514223158
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1068.smt2,1,14.128504862077534,1,0.2518507468048483,1,0.4380200218874961,1,0.689610289875418
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-107.smt2,1,2.3993070209398866,1,0.24209591001272202,1,1073.672440142138,0,1201.7166604720987
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1082.smt2,1,4.869147272082046,1,0.25172818009741604,1,0.2891633070539683,1,0.2638947570230812
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1094.smt2,1,2.787397232837975,1,0.24405274097807705,1,1075.488367132144,0,1201.7381434820127
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1110.smt2,1,3.0826846959535033,1,0.24150902894325554,1,0.2682356999721378,1,0.2232850380241871
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1112.smt2,1,3.807970098918304,1,0.2594654990825802,1,0.2812642240896821,1,0.2578743339981884
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1132.smt2,1,2.8260815690737218,1,0.24107366218231618,1,0.27742962911725044,1,0.23085373896174133
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1171.smt2,1,3.1300386958755553,1,0.2511546132154763,1,0.2863245701882988,1,0.2395338281057775
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1184.smt2,1,3.825757277896628,1,0.24127380806021392,1,0.30661281500943005,1,0.2391602999996394
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-1215.smt2,1,2.259566040011123,1,0.2629597340710461,1,0.280382398981601,1,0.24917248589918017
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-170.smt2,1,1.3141989291179925,1,0.25678149587474763,1,0.26856030197814107,1,0.24640050996094942
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-188.smt2,1,1.4239089691545814,1,0.24786676093935966,1,0.2977115868125111,1,0.22236218303442
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-216.smt2,1,1.4939863460604101,1,0.2810542869847268,1,0.3104673109482974,1,0.23534419806674123
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-22.smt2,1,1.2218340998515487,1,0.24913001083768904,1,0.2684734321665019,1,0.2370813530869782
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-237.smt2,1,3.1881660129874945,1,0.26739865494892,1,0.2842567590996623,1,0.2513664639554918
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-289.smt2,1,2.3795331970322877,1,0.24304208811372519,0,1201.727439670125,1,0.22867673821747303
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-290.smt2,1,4.761334544979036,1,0.27146048191934824,1,0.28549975506030023,1,0.23880623513832688
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-295.smt2,1,2.4219340849667788,1,0.2837779519613832,0,1201.7261836070102,1,0.24925865791738033
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-300.smt2,1,2.201564311981201,1,0.24612246709875762,1,1073.5616214119364,0,1201.7217160828877
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-319.smt2,1,1.2923293178901076,1,0.25105231208726764,1,0.29419999406673014,1,0.23222156101837754
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-341.smt2,1,3.805199695052579,1,0.26831109798513353,1,0.3299499279819429,1,0.2472084539476782
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-352.smt2,1,6.078084043925628,1,0.24880805192515254,1,0.3292848968412727,1,0.2633856649044901
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-386.smt2,1,6.3227034150622785,1,0.26192823611199856,1,0.4268602910451591,1,13.78560686786659
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-395.smt2,1,9.749714266043156,1,0.25418371008709073,1,0.33732112403959036,1,0.23201494198292494
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-400.smt2,1,9.227726554963738,1,0.2500577268656343,0,1201.7451085569337,0,1201.7271535741165
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-420.smt2,1,2.0992278289049864,1,0.24897958408109844,1,0.27475031511858106,1,0.26259039202705026
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-422.smt2,1,2.807781116105616,1,0.25361566292122006,1,0.3240117479581386,1,0.2582966070622206
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-484.smt2,1,5.899090495891869,1,0.24518583598546684,1,0.31958105601370335,1,0.2825877130962908
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-491.smt2,1,4.423776193056256,1,0.26480143796652555,0,1201.7133975951,0,1201.7131048310548
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-498.smt2,1,6.726317435968667,1,0.2584229581989348,0,1201.717622180935,0,1201.7193514811806
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-499.smt2,1,2.873550606891513,1,0.24111454002559185,1,0.2648922111839056,1,0.22788048791699111
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-500.smt2,1,2.826302328845486,1,0.24287730897776783,1,0.2667428629938513,1,0.23021463211625814
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-566.smt2,1,2.052913064137101,1,0.2498449480626732,1,0.2876893780194223,1,0.24315864103846252
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-580.smt2,1,1.2989374939352274,1,0.24279018491506577,1,0.2831452479586005,1,0.2456443440169096
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-595.smt2,1,6.45744400494732,1,0.249376016901806,1,0.4114295078907162,1,16.703594259917736
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-603.smt2,1,2.8261203311849385,1,0.2524874920491129,1,1073.6438563801348,0,1201.714719939977
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-675.smt2,1,2.4466537630651146,1,0.2429150091484189,1,0.2835143960546702,1,0.29760427912697196
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-84.smt2,1,1.4798193201422691,1,0.24845456494949758,1,0.27252755989320576,1,0.22561870305798948
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-852.smt2,1,1.45248993486166,1,0.24862239602953196,1,0.2777632619254291,1,0.22665172605775297
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-906.smt2,1,3.9388365640770644,1,0.2613030218053609,1,0.3489919260609895,1,0.25865783588960767
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-913.smt2,1,2.7915785280056298,1,0.24009093409404159,1,0.2684371948707849,1,0.22468634392134845
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-917.smt2,1,7.118025864940137,1,0.24962336709722877,1,1.2588725998066366,1,3.4321285511832684
QF_SLIA/2015-Norn/StringReplace/norn-benchmark-106.smt2,1,1.7982127908617258,1,0.24277436290867627,1,1073.8201409929898,0,1201.7165688450914
QF_SLIA/2015-Norn/StringReplace/norn-benchmark-152.smt2,1,3.2416779620107263,1,0.2558232960291207,1,0.2960631961468607,1,0.24530504108406603
QF_SLIA/2015-Norn/ab/norn-benchmark-55.smt2,1,1.7688407730311155,1,0.2398617749568075,1,0.2667621469590813,1,0.2255268390290439
QF_SLIA/2015-Norn/ab/norn-benchmark-62.smt2,1,1.9146984128747135,1,0.2689077570103109,1,0.2909799059852958,1,0.2512137240264565
QF_SLIA/2015-Norn/ab/norn-benchmark-65.smt2,1,1.9978278500493616,1,0.24126902990974486,1,0.27306064311414957,1,0.23484156699851155
