path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
ALIA/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_21.smt2,0,0.45913689699955285,0,0.41729746921919286,0,1201.7188432312105
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_24.smt2,0,1.6426367350504734,0,1201.73784930096,0,1201.724989564158
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_26.smt2,0,0.6836749259964563,0,1201.7359356270172,0,1201.722366248956
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_38.smt2,0,2.8005300749791786,0,1201.7218292299658,0,1201.7371265341062
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_62.smt2,0,4.556068070989568,0,1201.7159018691164,0,1201.717004545033
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_0.smt2,0,0.7885742060025223,0,0.5484156610909849,0,1201.7284232769161
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_24.smt2,1,370.6909460130264,1,0.2883530710823834,1,26.428505601128563
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_29.smt2,0,0.5285888749640435,0,1201.71661305218,0,1201.72597579984
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_5.smt2,1,0.46561506198486313,1,390.365807213122,0,1201.7341851289384
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_93.smt2,0,0.47211679397150874,0,1201.7137137190439,0,1201.7286184239201
ALIA/20230321-UltimateAutomizerSvcomp2023/dancing.i_2.smt2,0,0.5471085880417377,0,37.0454670349136,0,1201.7595538778696
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-optional-1.i_12.smt2,0,1202.718587448995,0,1201.7111427430063,0,1201.7403129360173
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-optional-1.i_16.smt2,0,539.5323008649866,0,1201.7124032462016,0,1201.7316495759878
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-optional-1.i_18.smt2,0,647.030942938989,0,1201.7167950938456,0,1201.7222918120679
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_19.smt2,0,0.4659622799954377,0,0.4119985131546855,0,1201.7247436929028
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_20.smt2,0,4.95016356598353,0,1201.717047655955,0,14.294147371081635
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_4.smt2,1,0.5262769060209394,0,2.9072397409472615,0,1201.7266722491477
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_5.smt2,1,0.4603488919674419,0,60.48377017583698,0,1201.7266032760963
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-rb-cnstr_1-1.i_3.smt2,0,4.898835316009354,0,1201.7325841921847,0,14.145049676997587
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-rb-cnstr_1-2.i_2.smt2,1,0.7009549859794788,1,0.270279907155782,1,34.942195396870375
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-rb-cnstr_1-2.i_6.smt2,0,1202.2197515050066,1,66.27401385689154,1,2.925219932105392
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-rb-cnstr_1-2.i_9.smt2,0,1202.2422823959496,0,1201.7281689518131,0,1201.7226255240384
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-reverse.i_12.smt2,1,0.45674465800402686,1,0.22173657012172043,0,1201.7273341771215
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-reverse.i_54.smt2,0,0.43709503100035363,0,0.39577136491425335,0,1201.7412504639942
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_10.smt2,0,1202.744571771007,1,428.37533939583227,1,25.997822805773467
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_15.smt2,0,1202.7227231829893,1,361.9118999519851,1,1125.2321922450792
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_16.smt2,0,1201.7205051439814,1,17.567914419109,1,1123.214549486991
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_8.smt2,0,668.865306614025,1,434.0928621790372,1,24.964097575983033
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_0.smt2,0,0.4286109989625402,0,0.3367138300091028,0,1201.7210839129984
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_21.smt2,0,1201.7430827320204,0,1201.7126920360606,0,1201.7520447049756
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_103.smt2,0,0.4471693729865365,0,30.347766211954877,0,1201.7233231209684
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_11.smt2,0,1201.7194007899961,0,1201.720457710093,0,1201.728244211059
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_15.smt2,0,1202.2440624429728,0,1201.7141942479648,0,1201.7239933330566
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_17.smt2,0,1201.7420944479527,0,1201.7192595780361,0,1201.7383370499592
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_24.smt2,0,1202.218227114994,0,1201.711587596219,0,1201.7256257019471
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_49.smt2,0,1202.753596961964,0,1201.7261150949635,0,1201.7251461080741
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_64.smt2,0,872.3043136330089,0,1201.7156640551984,0,1201.7711854691152
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_65.smt2,0,1201.718479868956,1,67.94872346706688,0,1201.729423691053
