path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
ALIA/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_4.smt2,0,0.47582378902006894,0,3.052731375908479,0,1201.7271282880101
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_2.smt2,0,1201.7755970839644,0,1201.7202248789836,0,1201.72268673894
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_25.smt2,0,1.658231640001759,0,1201.7211504019797,0,1201.7228728909977
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_41.smt2,0,9.708135115972254,0,1201.7138226779643,0,1201.7499050830957
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_42.smt2,0,1.6984380229841918,0,1201.7163045899943,0,1201.7359720421955
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_47.smt2,0,5.71304522594437,0,1201.713722184999,0,1201.725502826972
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_5.smt2,0,0.5367692490108311,0,1201.7200129679404,0,1201.72742479085
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_52.smt2,0,2.8373443429591134,0,1201.7118664090522,0,1201.7599684740417
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_55.smt2,0,2.5788886519731022,0,1201.7131686471403,0,1201.753864001017
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_56.smt2,0,2.718260153022129,0,1201.7142220360693,0,1201.7260004039854
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_8.smt2,0,0.4194736889912747,0,0.3962452248670161,0,1201.7227955670096
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_25.smt2,1,323.40219244000036,1,0.2761636849027127,0,1201.7488428279757
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_27.smt2,1,191.62400897301268,1,0.27765800594352186,1,26.495447312947363
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_4.smt2,1,0.49973386502824724,1,390.45119827007875,0,1201.7303162619937
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_9.smt2,1,0.4507195500191301,1,420.39701205980964,0,1201.7319396049716
ALIA/20230321-UltimateAutomizerSvcomp2023/dancing.i_9.smt2,0,0.48645888397004455,0,33.358012766810134,0,1201.737243090989
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-01-2.i_2.smt2,0,1201.7190370509634,0,1201.7173628630117,0,1201.730034346925
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-optional-1.i_8.smt2,0,695.8995599769987,0,1201.7163599559572,0,1201.7457844449673
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-reverse.i_42.smt2,0,0.44835939299082384,0,0.42150930501520634,0,309.86891841492616
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_12.smt2,1,4.274162854999304,1,61.27122669783421,1,0.8489046969916672
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-token-1.i_18.smt2,0,1202.2437753670383,1,61.548065814888105,1,2.9118764200247824
